腰疼	-0.48
袭	-0.21625000000000003
太原市	1.2
成竹在胸	1.2000000000000002
见好就收	1.0999999999999999
齐名	1.4
泛音	-1.6
贺兰山	2.8000000000000003
贵阳市	1.2
满头	0.6
古雅	1.4741666666666666
大舌头	-0.4
跳行	-0.4
冷冷	-0.4
本土	1.2999999999999998
指引	1.2
村办	0.9333333333333332
星条旗	1.4
几经周折	-0.48
手痒	0.44999999999999996
无话可说	-0.48
夫妻	1.6
浏览	0.8
信誉	0.888888888888889
军乐团	1.2
减人	-0.5
献血	0.4
寿衣	1.1
迷离扑朔	-0.6220689655172414
超长	1.2
冲刷	-0.48
聒噪	-0.48
老总	1.2
抽查	0.3
制作业	0.8
月子	0.14
歧义	-0.8
地震	-0.6505769230769232
定钱	1.0
岿然	1.2999999999999998
信誓	0.8
瞠目	-1.2000000000000002
寝食不安	-0.7200000000000001
裨	1.1758092812676857
示范园	2.35
准保	0.6
天天	0.44999999999999996
登高	0.8999999999999999
冷僻	-0.32000000000000006
大藏经	1.240625
五味杂陈	-1.34
温柔乡	-1.0
捞取	-1.2
大珠小珠落玉盘	1.15
大打出手	-1.2
眼药	-1.75
立誓	-2.2
我能够	1.2000000000000002
经济主体论	1.2666666666666666
阻尼	-0.48
模模糊糊	-0.48
尽其所有	1.2
等等	-0.2
起雾	-0.6
近世	1.4
变频	-1.0
正中	0.0
屁股	0.7
打理	0.8
首级	0.6
冰冷	-0.8431250000000001
冰冰	-0.7
血枯病	-1.0
受领	0.30000000000000004
群殴	-2.0
朝夕	0.4
稍纵即逝	-0.7
重要日子	0.8
冰冻	-0.6
授予	1.0
坡道	-1.88
准会	0.3
兵士	1.2
着眼于	1.0499999999999998
船工	0.75
演化	0.6
蠢	-1.2
等第	0.5467741935483873
无罪	0.6000000000000001
抗毁	0.8
修行	0.5
冰凉	-0.7148723544973545
罪犯	-0.4
幸福里	2.05
直说	1.2999999999999998
忍不住	-0.32000000000000006
风雅	1.3599999999999999
歌儿	0.6
封装	-1.1
自来	0.55
衔	1.3985714285714284
由小到大	0.24314285714285722
对视	1.0666666666666667
冠名	0.8
芗剧	-0.7786666666666666
群氓	0.08000000000000002
陡坡	-0.32000000000000006
冷光	-0.48
文人墨客	1.2
叙事诗	1.0
犯不着	-0.4
安静	1.152906976744186
拥抱	1.3674149659863946
狗屁不通	-1.4
净值	1.75
兴头	0.75
续航	1.0499999999999998
内在	0.6
飞行公里数	-1.5
责任人	1.0
凌云	0.6372727272727274
广东团	1.2
太太	1.4738805970149251
尽心尽力	1.2
不自然	-0.6
拥护	1.3333333333333333
大起大落	1.2
自杀	-0.5673469387755101
先应	-0.24
体魄	0.8
白骨	-0.29333333333333333
工业	0.8
家里	1.4738805970149251
衬	1.6
长沙市	1.2
正义	1.4600000000000002
跷跷板	-1.0285714285714287
沸沸扬扬	-0.48
精义	1.2
兴奋	1.1540259740259742
表	1.0499999999999998
套取	0.45
品类	-1.8166666666666667
遗言	1.2
向量	0.6
衣	-0.5599999999999999
饮茶	1.2
高坡	-0.32000000000000006
归属感	1.4
认	-0.4
人生地不熟	-0.48
善感	1.2
体验	0.841891891891892
骚客	1.0
漏刻	-0.48
订	0.44999999999999996
满城	1.2
奥博	1.5
面黄肌瘦	-0.75
簇新	1.161622807017544
道贺	1.0499999999999998
随即	1.95
让	0.5290476190476189
白雪	-0.8
讴	0.8
胎衣	-0.5599999999999999
善意	1.1
推举	0.9661290322580646
准予	0.44999999999999996
鸢尾花	0.6
渣滓	-1.6
头头	1.0
论	0.6
阿拉法特	-1.0
唱歌	0.8
提心吊胆	-0.6800000000000002
增殖	1.2
发问	0.04974358974358975
红扑扑	1.1047619047619048
粮农	0.8
升升降降	-0.4
缝纫	0.8999999999999999
战线	-0.4
夫婿	0.8
如期而至	0.8999999999999999
核燃料	1.2
珍珠	1.2
迎刃	1.0499999999999998
黯然神伤	-0.8670603029581359
对调	0.30000000000000004
命脉	-0.32000000000000006
尽力而为	1.2
农友	0.8
寻访	0.7
空间	0.8
井然不紊	1.2
诚诚恳恳	1.4
诠	0.3
指挥家	1.105
询	0.04974358974358975
该	0.4207692307692308
过剩	-0.9
在所不惜	-0.6400000000000001
详	1.6
背街	0.8
跌进	1.0
求真务实	1.6
稀溜溜	1.4
联大	-0.3
绿色	1.0666666666666667
白露	-0.24
舞影	1.1
执勤点	-1.0
集体主义	-0.8
差不多	0.6000000000000001
戏耍	-2.65
特委会	1.0163793103448278
逃难	-0.6400000000000001
诵	1.0
一拥而上	-1.88
请	0.632258064516129
诸	0.0
难以想像	-0.5599999999999999
损坏	-1.4000000000000001
门板	-0.24
战绩	2.4499999999999997
诽	-0.8
课	0.5
诿	-0.6000000000000001
无聊	-0.7988524590163932
脉脉	1.275
回归热	1.2
光带	1.2
西峰山	2.8000000000000003
月山	2.8000000000000003
机器	-0.5599999999999999
识	1.2
锦缎	1.2
维吾尔	-0.48
文化大革命	-1.0
滩地	1.0
词	1.1
重彩	-0.48
檀板	-1.75
夸大	-1.2
诖	1.2999999999999998
诗	0.6
道听途说	-0.4
诙	1.1954166666666668
诟	-1.4
苍岩山	2.8000000000000003
世世代代	1.6343750000000004
解职	-0.6166666666666667
量力而行	1.2
如何	-0.1777419354838711
妇人	1.2
目视	1.0666666666666667
嗤嗤	0.6
和美	0.0
生理盐水	0.09999999999999998
旁落	-0.6666666666666666
证券业	0.8
输出地	1.0
水豆腐	-1.0
陡增	0.6599999999999999
救命稻草	1.0
精神病	-0.5
对象	1.2
小解	-0.6
总流量	0.6
多少	0.04157142857142859
拼抢	1.4
地面	-0.6400000000000001
纵论	1.0
拿手	1.4
謇	-0.44000000000000006
凄风苦雨	-0.5
寿诞	0.8999999999999999
缝缝	0.8999999999999999
守望者	1.6
碉堡	-0.4
致敬	1.0788617886178864
鸟瞰	1.0499999999999998
喜与忧	-0.48
股值	1.75
女儿	1.2999999999999998
进修	0.8
锦绣	1.2999999999999998
服务站	0.4
臣服	-0.88
花丛	0.6
活计	0.5249999999999999
只记得	-0.7
曲艺团	1.2
替工	0.8
打眼	0.54
警	-0.4973611111111111
重心	1.2
过分	-0.5599999999999999
圆舞曲	1.1
曲径	-1.2
探亲	1.75
矫正	0.6000000000000001
岛礁	-0.32000000000000006
居心不良	-0.8
偷盗	-1.125
极为	0.24314285714285722
圣餐	1.0
闯下大祸	-0.75
推上	0.6
高呼	-0.5199999999999999
置疑	-0.5599999999999999
耍排场	-1.6
珍玩	1.2
民心所向	1.3333333333333333
余香	1.24781746031746
救亡图存	-0.4
泰铢	1.4
微型车	0.6
类型	-1.8166666666666667
重庆	1.2
杀鸡吓猴	-0.3
耐性	0.8
工位	0.6
大寒	-0.24
随和	1.4
民主革命	-1.0
缔约	0.44999999999999996
发难	-0.76
金币	1.4
成约	1.2
听讲	-0.4
岚山头	0.8999999999999999
木头	-0.48
障碍物	0.5
蓄积量	0.6
油香	1.2
工余	-0.4
誓死	-2.2
展翅	1.5
余风	1.2
联队	0.6000000000000001
品种	-1.8166666666666667
福利会	1.0163793103448278
贸委会	1.0163793103448278
外币	1.4
抱歉	-0.5481286549707601
缔结	0.44999999999999996
代代相传	1.2
大寨	0.0
体香	1.2
崭新	1.161622807017544
昆明市	1.2
利己主义	-1.2
全能型	1.2
群蚁附膻	1.2
冒名	-1.2
后辈	1.4
戳穿	-1.05
大将	1.0
商榷	-0.16000000000000003
笼罩	0.8999999999999999
极了	0.42
轮岗	0.6749999999999999
好再	0.8999999999999999
即兴诗	-1.4
尾花	1.2
隋唐	1.4
难以	-0.58
评头论足	-0.4
誊	-0.8
同进	-0.02000000000000013
懒虫	0.4
直觉	-0.6
冻伤	-0.7
攒三聚五	-0.4
釜山	2.8000000000000003
欺凌	-2.4499999999999997
德艺双馨	1.4
闲杂	-0.48
叶黄素	-1.56
已不	-0.7
理屈词穷	-0.6
直观	1.0
受降	0.30000000000000004
通信线	-0.4
罪孽深重	-1.2
屈膝	-0.7
大红人	1.1
九泉之下	-0.55
审问	-0.8999999999999999
遗训	1.2
酒浆	-1.4
盗走	-1.125
实际	-0.8
织补	0.6000000000000001
选错	-0.44000000000000006
奇谈怪论	-0.9
满地	-0.75
气概不凡	1.4
防御	-0.44000000000000006
随员	0.8
保送生	1.0
鸡皮	-1.2
马戏	-0.5700000000000001
作风	0.4
狡辩	-1.0
堪称	1.0
审阅	0.8
经久不息	0.6000000000000001
城乡游	1.0
投机倒把	-2.8000000000000003
兴国	1.0
洋溢着野旷	1.2
放错	-1.0499999999999998
招蜂引蝶	-0.44000000000000006
受益者	0.675
随同	1.1085353323058242
滑头	-1.0
骇人听闻	-0.18
&#22247;	-0.44000000000000006
直言	1.2999999999999998
大字	0.6
续航力	1.4
限定	-0.6400000000000001
脆脆	1.2
座上宾	1.2
渴求	0.5728571428571428
沁入心扉	2.15
良善	1.2
四言诗	1.0
拷打	-1.06
蛮力	-1.0
穹隆	-0.8
破损	-0.8
暑气	-0.4
肉刑	-0.4
翘板	-1.0285714285714287
房地产业	0.8
津贴	1.2999999999999998
解放战争	-1.2
笼统	-0.6
斜视	-2.35
大宁	1.2
唱法	0.8
渔火	1.2
拉帮结伙	0.3
船家	0.75
空隙	0.8999999999999999
退隐	-0.5
趋附	0.7
流言	-1.4
署理	-2.0999999999999996
光山	2.8000000000000003
游民	-1.2999999999999998
默念	1.4
月工	0.8
文豪	1.0166666666666666
喘息	-0.44000000000000006
相视	0.8999999999999999
有线电	-0.4
迎候	1.408064516129032
红货	1.2
西贡	1.2
集体工业	0.8
随口	-0.8
军功	2.4499999999999997
高喊	-0.5199999999999999
风铃	0.8
除夕	1.0499999999999998
军力	-1.4
水龙卷	-0.32000000000000006
起风	-0.16000000000000003
来势	0.3
达到	1.0
扣人心悬	1.4
简直	0.6375000000000001
乌纱帽	0.4
锡伯族	-0.48
大家	1.6
鼓声	1.2
詈	-1.2895
解脱	-0.5
孜孜追求	0.7457769423558896
铁证	0.8
售票点	-1.0
混球	-1.6000000000000003
座上客	1.2
太学	1.2
天真烂漫	1.6
盛赞	1.4
定量	0.6
球王	1.4
红运	1.5414634146341464
摇鹅毛扇	0.75
浮夸风	1.2
指尖	-0.5599999999999999
良宵	1.4
足银	1.0
迷人	1.5231827956989246
冠军	1.75
滚圆	0.8
权位	0.6
流线型	1.0
沉默	-0.4670000000000001
距	-0.5979661016949152
外场	1.0499999999999998
侧身	1.0
千军万马	1.0
舒服	1.2649122807017545
蜷伏	-0.4
快车道	-1.88
划得来	0.8999999999999999
各路	0.6
护校	-0.3
肃静	1.6
不忍心	-1.0
欧元	1.4
广播剧	-0.7786666666666666
重头	1.0
跨	-0.5599999999999999
缭绕	0.8500000000000001
失口	-1.6
外在	0.6
戏称	0.8
跪	-0.7
进击	0.3
文字游戏	1.0
暇时	0.8999999999999999
船户	0.75
铜臭	-1.2
胡话	-1.2
崇敬	0.8
指导	-0.5599999999999999
堆砌	1.2
跺	-0.8999999999999999
无稽	-1.5
珍稀	1.4
苟且	-1.4400000000000002
本刊	0.6000000000000001
品目	-1.8166666666666667
轻骑兵	1.0
趋	-0.32000000000000006
先导	1.2
越	1.2000000000000002
拍拍	0.8
适得其反	-0.5599999999999999
毁灭性	-1.1400000000000001
蝴蝶装	1.0
隔音符号	1.2
脱色	-0.5066666666666667
余韵	1.6
余音	1.0
流行	1.1833333333333333
壳子	1.2000000000000002
趄	2.15
右边	-1.1
决不能	-0.7849999999999999
外国	-0.4
趟	1.0
迎合	1.0
骤增	0.6599999999999999
身着	0.8999999999999999
失去	-0.6419704433497537
脱节	-0.7
倒腾	-0.4
西南风	1.4
中小学	-0.3
捍卫	1.0
良将	1.0
大哗	0.48
胁迫	-1.1400000000000001
轻巧	1.1333333333333335
轻工	0.8
兵器	-0.5599999999999999
沙鱼	1.0
缩编	1.0
体膨胀	-0.3733333333333333
颜面	-0.8
电业	0.8
愿闻其详	1.7
大哥	0.8
草菅人命	-1.8
飞轮	1.5
纵贯	0.3
处处	-1.4
跟进	0.6
假戏真做	-1.2
磨刀	-0.7435766423357667
藏头露尾	-0.6000000000000001
趾	1.2999999999999998
密谋	-1.4
趱	0.7000000000000001
趴	-0.16000000000000003
感恩图报	1.6320512820512825
翻新	1.4080645161290324
寄生虫	-1.2
还击	-2.24
细语	1.0
赅	-1.2
轮廓	-0.75
赁	-1.2
赎	1.0499999999999998
角落	-0.3
赍	0.7648809523809526
制药业	0.8
金奖	0.8999999999999999
为人师表	1.0
红遍	1.0
赉	0.6000000000000001
缱绻	-0.5599999999999999
称之为	0.9333333333333332
公道话	0.8
壮实	1.2
精兵	1.2
细读	1.1
垦荒	1.0
立锥之地	0.10000000000000003
招惹	-1.2
风采	1.4666666666666668
田亩	-0.6400000000000001
誊清	-0.8
等级	0.5467741935483873
赝	-1.4419999999999997
意中人	1.4
由于	0.6
羁留	-0.6
大权独揽	-1.15
真言	1.2
赤	0.8
独木难支	-0.6000000000000001
赠	0.7648809523809526
深更半夜	-0.8500000000000001
夜不成寐	-0.5599999999999999
翎毛	1.0
温泉	1.0
渴死	-1.28
夫君	0.8
截瘫	-0.6
政治家	1.105
血肉横飞	-1.02
赴	0.5
目送	1.0
姑娘家	1.4
辅导	1.0
察觉	0.6000000000000001
偏离	-0.5979661016949152
渤海	-1.12
闲心	0.6
蓝靛	1.0
石灰	-1.4400000000000002
扯淡	-1.2000000000000002
雁过拔毛	1.6
五月儿圆	0.8
朵儿	1.6
善心	1.1
轮式	1.0
无知者无畏	-1.2
拇指	0.8
拉拉	-1.1
泼冷水	-1.1
死死地	-0.48
商机	0.6
用作	0.44999999999999996
风流人物	0.9
同贺	1.2000000000000002
吊起	-0.5066666666666667
娇滴滴	1.4
返青	2.8000000000000003
马克思	-1.0
逍遥	1.75
长年累月	-0.4
洋快餐	1.0
独钟	0.6
嗥叫	-0.9
美玉	1.3333333333333333
负	-0.0604805032809716
浮荡	1.08
胜负	0.43333333333333335
财	1.2574999999999998
责	0.4666666666666666
糖业	0.8
转弯	-0.6000000000000001
臭气	-1.2
疾风暴雨	-1.0
货	0.6
清热	1.6
大员	0.6
拟态	1.0
老百姓	0.08000000000000002
风量	0.6
商朝	1.4
胜败	0.43333333333333335
田主	-0.4
破格	1.2000000000000002
贮	1.0499999999999998
秋老虎	-0.8
至此	-0.24
点点头	0.6
拨开	0.30000000000000004
残留量	0.6
贴	1.2999999999999998
贷	-0.92
致歉	-0.7
拨弄	-0.48
白晃晃	0.9377777777777777
贻	0.7648809523809526
抽搭	-0.7649333333333335
贺	1.0499999999999998
迷乱	1.0
天后	1.0
贼	-1.2
七言诗	1.0
公园	1.4
无穷	-0.5599999999999999
无明火	-1.3125
分委会	1.0163793103448278
同路	0.4
抽搐	-0.5199999999999999
警句	1.0
客运	-1.2000000000000002
机具	-0.5599999999999999
隋代	1.4
考察团	1.2
颤巍巍	-0.48
写入	1.2
爱莫能助	-0.6000000000000001
绝对值	-0.48
口口声声	-0.8
逆转	-0.44000000000000006
狂饮	-0.4
跑道	-1.88
跨越	1.225
陆地	-0.6400000000000001
况且	-0.4
马尔萨斯	1.75
践诺	1.4
童谣	1.0
打烊	-0.55
跑遍	-0.4
绿荫	0.0
直达	1.0
议员团	1.2
花骨朵	1.0
攀附	0.7
造谣	-1.4
育人	0.5
小节	-0.19500000000000003
飞速	-1.0499999999999998
这儿	0.44999999999999996
陪同团	1.2
欺侮	-0.7
誉满	1.35
鄂伦春	-0.48
酿成	-0.8
后起	0.6
饱经	-0.2
冒出	1.75
古人类学家	1.105
垃圾箱	-1.2
襄阳	1.2
不伦不类	-1.45
黄叶飘零	-0.4
进入	0.8999999999999999
新婚燕尔	0.8625
清澈	1.2666666666666666
胜诉	1.0499999999999998
适逢	0.44999999999999996
折桂	0.9749999999999999
弦乐队	0.6000000000000001
逗趣	0.8
直辖	0.7
高升	2.4499999999999997
傻气	-1.2
客车	0.6
生俘	1.8
运动	0.8
示范区	0.6000000000000001
返利	0.8
酒杯	-0.5
外域	-0.4
作陪	1.2
可鄙	-1.2416666666666667
绿茵	1.0
杭州市	1.2
宠辱	-0.6
全国	1.2000000000000002
购销两旺	1.4
植根于	1.4
听见	1.2000000000000002
承欢	1.2
檄文	-1.2
渐渐	0.5
辈子	-0.48
乡巴佬	-0.8
车影	1.1
非种子选手	1.6
陷入	-0.6733333333333331
听觉	-0.6
浪船	-1.0285714285714287
约翰逊	-1.0
糟了	-0.48
无端	-0.4266666666666667
冲下	-0.32000000000000006
借给	0.75
虎耳草	-0.4
颟顸	-1.4
显灵	1.2
改选	0.5
宜都	1.2
低音	-1.6
花卉	1.0
全团	1.2
泄露	-0.5599999999999999
子虚乌有	-1.4
相连	0.9
跟踪	-0.8
中国热	1.2
个性化	1.2
完美无缺	1.2999999999999998
南京市	1.2
迟钝	-1.2
担承	1.2
社会科学家	1.105
见多识广	1.4
相近	0.4
事已至此	-0.7
国泰民安	1.4
头号	1.3333333333333333
大喊	-0.5199999999999999
佛陀	1.9
投案	0.8
防备	-0.48
整装	0.6000000000000001
慢走	0.75
迫于	-0.7968181818181825
入土	-0.5599999999999999
豢	1.1
头名	0.6
垃圾站	0.4
立身	1.2
举足轻重	1.4
星球	1.0
豪	1.6
狂风	-0.32000000000000006
高发	-0.32000000000000006
秉烛夜读	0.6
挑夫	-1.06
入围	0.44999999999999996
纯中药	-1.75
谓	0.9333333333333332
再则	-0.4
小苗	-0.45
献计	0.75
鲜艳夺目	1.2999999999999998
古北口	1.2
芳华	1.0
阴天	-0.3
兑奖	0.6000000000000001
严重者	-0.5
合身	2.15
滑坡	-0.6
调	-0.48
假公济私	-1.2
亮眼人	0.6000000000000001
脱臼	-0.7
报春	0.44999999999999996
醋意	-0.5599999999999999
连锁	1.2999999999999998
披散	-1.2
逃避	-0.7524390243902438
谱	0.44999999999999996
直选	0.5
十有八九	-0.3
小花	1.4
农副业	0.8
商标	1.0
坚贞	1.2
团体照	1.2999999999999998
翘楚	1.1333333333333333
谦	1.1625
谧	1.4
颤音	-1.6
吟诗	1.4
谥	0.9333333333333332
谫	0.6
因陋就简	-1.2
迅即	0.75
鳕鱼	1.0
吃请	1.4
言而	-1.8
迫	-0.6
骄娇	-1.0499999999999998
通连	0.7875000000000001
末后	0.7
义和团	1.2
香的	1.0
籍慰	0.6000000000000001
童贞	1.2491190476190472
内助	1.4738805970149251
拂晓	1.0
王者	0.2
结识	1.2
违反	-1.55
迭出	1.75
罗非鱼	1.0
乌鲁木齐	1.2
间或	1.755
儿子	-1.4
旋绕	0.8500000000000001
迁	-0.2
一刀两断	-0.8
渗沟	-1.6
晦气	-1.4400000000000002
拥戴	1.3333333333333333
还	0.2546808510638297
这	0.44999999999999996
高加索	2.8000000000000003
违	-1.55
迓	1.408064516129032
返	1.4
迕	-1.55
改造	0.7
通通	0.75
不骄不躁	1.4
干脆利落	1.8
苏丹	-1.0
辨	-1.15
挑肥拣瘦	-0.6000000000000001
拜拜	0.6000000000000001
探口气	-0.24
名誉	0.888888888888889
暴戾	-1.167727272727273
辣	-0.8
逊于	-0.6
兵员	1.2
车技	-0.5700000000000001
衣不蔽体	-0.6
只身	-0.3
达	1.0116666666666667
持平	1.4600000000000002
飞走	-1.6
蹩脚	-1.4
桃花雪	1.0
轻快	1.0666666666666669
辰	1.0
看见	-0.2
陪同	1.1085353323058242
抹杀	-0.32000000000000006
辍	0.5249999999999999
黑店	-1.6
平淡无奇	1.0
辉	1.115
奋力	1.1333333333333333
辈	0.5467741935483873
雷锋式	1.0
明白	1.2606741573033706
罪魁祸首	-1.6
甄别	-0.6000000000000001
辞	-0.4354838709677419
大器晚成	1.2000000000000002
横行霸道	-3.5
逐一	0.9
辗	-0.6400000000000001
勤工助学	0.95
虎头虎脑	1.4
佣钱	-1.2
开采业	0.8
艳妆	-1.0
毛手毛脚	-0.6400000000000001
演习	1.0
桥头堡	-0.4
车	0.6
又一次	-0.16000000000000003
依赖	1.1819354838709677
轧	-0.5599999999999999
退伍	-0.5
受重	1.4
同乡会	1.0163793103448278
陶冶	1.75
泳道	-1.88
厉鬼	-1.2999999999999998
软	1.4
金子	1.4
精华	1.2999999999999998
安阳	1.2
随从	0.8
拆散	-0.6
瞪眼	-1.2000000000000002
像样	1.2
无精	-0.7
博采众长	1.5
横流	0.4
察访	0.3
不违农时	0.675
退伙	0.35000000000000003
晚清	1.4
宁静	1.2409090909090905
明眸	1.2
如梦方醒	1.0499999999999998
楷范	1.3499999999999999
兴味	1.2
天燃气	-1.0
亩产量	0.6
和和气气	2.4000000000000004
变量	0.6
俘虏	1.8
办水热	1.2
生产	1.6
酣梦	0.6
奉劝	0.7
飞跃	1.0
昏眩	-0.44000000000000006
熊熊燃烧	-0.6400000000000001
祝福词	1.4
商数	-1.5
拐弯抹角	-0.6000000000000001
着落	0.7
生人	-0.24
可身	2.15
诈骗犯	-0.4
迫降	-0.4
公而忘私	1.6
光头	-0.8
覆辙	-0.32000000000000006
进发	-0.44000000000000006
打照面儿	1.2
相貌	-0.24
大煞风景	-1.0499999999999998
最妙	1.75
黄毛丫头	0.6
选举	1.0
拍摄	1.2
老板	-0.4
瞒心昧己	-1.4
涡笑	2.15
迂回	-0.8
放逐	-0.48
黑市	0.4
通邮	1.1
明眼人	0.6000000000000001
兴叹	-0.8
机动	0.8
脱胶	0.35000000000000003
而是	-0.3
奇功	2.8000000000000003
真实感	1.0
进口	1.6
矿泉	1.0
倒行逆施	-2.65
说笑话	1.0499999999999998
殖民地	-1.0
志在四方	0.7
明目	1.8
黑帮	-1.4
寻衅	-1.25
拔掉	-0.7
迫切	0.8
大器	1.1333333333333333
招手	-0.4
防守	-0.44000000000000006
天女散花	1.4
文艺复兴	0.9749999999999999
平方差	-1.5
软性	1.1749999999999998
进化	1.0
认为	0.5
温暖如春	1.2878090405904055
狼道	-1.88
党团	1.2
奴仆	-1.1
拒捕	-1.6
时空	1.0
浓茶	1.4
恭恭敬敬	1.6
有失	-0.4335
检验	0.4
高僧	1.95
先天	1.03984375
甘休	-0.5599999999999999
补天浴日	1.2471017278198406
奋发	1.4
阿娜	1.6
转悠	0.30000000000000004
拜托	0.9
侧记	0.6000000000000001
名诗	1.0
好在ＱＱ	0.75
春秋鼎盛	1.2000000000000002
浓荫	0.0
自由自在	1.2000000000000002
快热式	1.0
杂剧	-0.7786666666666666
锦簇	1.4
养不起	-0.4
米市	0.4
农会	1.0163793103448278
光大	1.5
使不得	-0.7849999999999999
天堂	0.9681818181818181
同谋	-1.4
我以为	0.3
合谋	-1.4
沉浸在	1.0499999999999998
分立式	1.0
遇见	0.8999999999999999
夜大	-0.3
躲	-0.45885714285714285
捏合	-1.3125
计付	0.3764102564102564
海纳	1.4
躬	1.246666666666667
真行	1.2
臆测	-0.75
哀痛	-1.28
永生永世	1.6343750000000004
富豪	1.0
女人	1.3369402985074625
领导者	1.0499999999999998
奖券	0.7857142857142857
昏睡	-0.5599999999999999
债务国	-1.0
新闻奖	1.6
兆头	-0.24
这厮	-0.8
自认为	-0.75
敛财	-0.7
胁从	-1.1400000000000001
隆冬	-0.48
鸦片	-1.2
穷鬼	-0.4
寡言	-0.98
斩获	0.75
大堆	-1.2
就职	1.2000000000000002
老交情	1.4
关卡	-0.4
浅薄	0.6
口诛笔伐	-0.6
挑子	-0.7200000000000001
蹴	0.8999999999999999
高兴	1.1062500000000004
多多	0.3
财迷心窍	-1.4
通车	1.1
统观	1.0
停电	-0.24
小分队	0.6000000000000001
兵强马壮	0.8999999999999999
蹩	0.36
报案	-0.32000000000000006
转念	1.7499999999999998
尧舜	1.1333333333333333
甘于	1.5
聚少	-0.48
